ID,text,source,cleantext,label1,label2,label3,final_label
5834,আমরা একটি উপন্যাসের মধ্যে একই সঙ্গে জীবনের চিত্র ও জীবনের দর্শন— এই দুইকেই খুঁজি ।,HSC Bangla,আমরা একটি উপন্যাসের মধ্যে একই সঙ্গে জীবনের চিত্র ও জীবনের দর্শন এই দুইকেই খুঁজি,Others,Others,Others,Others
5835,"তখন প্রাকৃতিক শক্তির প্রতীক হিসেবে মুখে মুখে প্রচলিত গল্প-কাহিনির বিষয় হয়ে ওঠে দেব-দেবী, পুরোহিত, গোষ্ঠীপতি ও রাজাদের কীর্তিকাণ্ড।",HSC Bangla,তখন প্রাকৃতিক শক্তির প্রতীক হিসেবে মুখে মুখে প্রচলিত গল্পকাহিনির বিষয় হয়ে ওঠে দেবদেবী পুরোহিত গোষ্ঠীপতি ও রাজাদের কীর্তিকাণ্ড,Others,Others,Others,Others
5836,দৈনন্দিন জীবনযাপনের ভাষায় তথা গদ্যে কাহিনি লেখার উদ্ভব ঘটে ইতিহাসের এক বিশেষ পর্বে।,HSC Bangla,দৈনন্দিন জীবনযাপনের ভাষায় তথা গদ্যে কাহিনি লেখার উদ্ভব ঘটে ইতিহাসের এক বিশেষ পর্বে,Others,Others,Others,Others
5837,"মুখে মুখে রচিত কাহিনি যেমন রূপকথা, উপকথা, পুরাণ, জাতকের গল্প ইত্যাদি পরে গদ্যে লিপিবদ্ধ হলেও মানুষ এবং মানুষের জীবন ওইসব কাহিনির প্রধান বিষয় হতে পারেনি।",HSC Bangla,মুখে মুখে রচিত কাহিনি যেমন রূপকথা উপকথা পুরাণ জাতকের গল্প ইত্যাদি পরে গদ্যে লিপিবদ্ধ হলেও মানুষ এবং মানুষের জীবন ওইসব কাহিনির প্রধান বিষয় হতে পারেনি,Others,Others,Others,Others
5838,রেনেসাঁসের মধ্য দিয়ে রাষ্ট্র থেকে ধর্মকে বিচ্ছিন্ন করে সেক্যুলারিজম প্রতিষ্ঠিত হলে বিজ্ঞান ও দর্শনের অগ্রগতি বাধাহীন হয়ে ওঠে।,HSC Bangla,রেনেসাঁসের মধ্য দিয়ে রাষ্ট্র থেকে ধর্মকে বিচ্ছিন্ন করে সেক্যুলারিজম প্রতিষ্ঠিত হলে বিজ্ঞান ও দর্শনের অগ্রগতি বাধাহীন হয়ে ওঠে,Others,Others,Others,Others
5839,উপন্যাস রচনার ক্ষেত্রে উনিশ শতক খুবই তাৎপর্যবহ।,HSC Bangla,উপন্যাস রচনার ক্ষেত্রে উনিশ শতক খুবই তাৎপর্যবহ,Others,Others,Others,Others
5840,উপন্যাস-শিল্পকে বিকাশের শীর্ষ স্তরে পৌঁছে দেয়া এসব মহৎ উপন্যাস পাঠকের মনকে যুক্ত করে বৃহত্তর জগৎ ও জীবনের সঙ্গে।,HSC Bangla,উপন্যাসশিল্পকে বিকাশের শীর্ষ স্তরে পৌঁছে দেয়া এসব মহৎ উপন্যাস পাঠকের মনকে যুক্ত করে বৃহত্তর জগৎ ও জীবনের সঙ্গে,Others,Others,Others,Others
5841,"উপন্যাস বিভিন্ন প্রকারের হতে পারে- কখনও তা কাহিনি-নির্ভর, কখনও চরিত্র-নির্ভর; কখনও মনস্তাত্ত্বিক, কখনও বক্তব্যধর্মী।",HSC Bangla,উপন্যাস বিভিন্ন প্রকারের হতে পারে কখনও তা কাহিনিনির্ভর কখনও চরিত্রনির্ভর কখনও মনস্তাত্ত্বিক কখনও বক্তব্যধর্মী,Others,Others,Others,Others
5842,"বিষয়, চরিত্র, প্রবণতা এবং গঠনগত সৌকর্যের ভিত্তিতে উপন্যাসকে নানা শ্রেণিতে ভাগ করা যেতে পারে।",HSC Bangla,বিষয় চরিত্র প্রবণতা এবং গঠনগত সৌকর্যের ভিত্তিতে উপন্যাসকে নানা শ্রেণিতে ভাগ করা যেতে পারে,Others,Others,Others,Others
5843,"যে উপন্যাসে সামাজিক বিষয়, রীতি-নীতি, ব্যক্তি মানুষের দ্বন্দ্ব, আশা-আকাঙ্ক্ষার প্রাধান্য থাকে তাকে সামাজিক উপন্যাস বলা হয়।",HSC Bangla,যে উপন্যাসে সামাজিক বিষয় রীতিনীতি ব্যক্তি মানুষের দ্বন্দ্ব আশাআকাঙ্ক্ষার প্রাধান্য থাকে তাকে সামাজিক উপন্যাস বলা হয়,Others,Others,Others,Others
5844,জাতীয় জীবনের গুরুত্বপূর্ণ কোনো ঐতিহাসিক ঘটনা বা চরিত্রের আশ্রয়ে যখন কোনো উপন্যাস রচিত হয় তখন তাকে ঐতিহাসিক উপন্যাস বলে।,HSC Bangla,জাতীয় জীবনের গুরুত্বপূর্ণ কোনো ঐতিহাসিক ঘটনা বা চরিত্রের আশ্রয়ে যখন কোনো উপন্যাস রচিত হয় তখন তাকে ঐতিহাসিক উপন্যাস বলে,Others,Others,Others,Others
5845,ঐতিহাসিক উপন্যাসে লেখক নতুন নতুন ঘটনা বা চরিত্র সৃজন করে কাহিনিতে গতিময়তা ও প্রাণসঞ্চার করতে পারেন কিন্তু ঐতিহাসিক সত্য থেকে বিচ্যুত হতে পারেন না।,HSC Bangla,ঐতিহাসিক উপন্যাসে লেখক নতুন নতুন ঘটনা বা চরিত্র সৃজন করে কাহিনিতে গতিময়তা ও প্রাণসঞ্চার করতে পারেন কিন্তু ঐতিহাসিক সত্য থেকে বিচ্যুত হতে পারেন না,Others,Others,Others,Others
5846,মনস্তাত্ত্বিক উপন্যাসের প্রধান আশ্রয় পাত্র-পাত্রীর মনোজগতের ঘাত-সংঘাত ও ক্রিয়া-প্রতিক্রিয়া।,HSC Bangla,মনস্তাত্ত্বিক উপন্যাসের প্রধান আশ্রয় পাত্রপাত্রীর মনোজগতের ঘাতসংঘাত ও ক্রিয়াপ্রতিক্রিয়া,Others,Others,Others,Others
5847,চরিত্রের অন্তর্জগতের জটিল রহস্য উদ্ঘাটনই ঔপন্যাসিকের প্রধান লক্ষ্য।,HSC Bangla,চরিত্রের অন্তর্জগতের জটিল রহস্য উদ্ঘাটনই ঔপন্যাসিকের প্রধান লক্ষ্য,Others,Others,Others,Others
5848,সামাজিক উপন্যাস ও মনস্তাত্ত্বিক উপন্যাসে নৈকট্যও লক্ষ করা যায়।,HSC Bangla,সামাজিক উপন্যাস ও মনস্তাত্ত্বিক উপন্যাসে নৈকট্যও লক্ষ করা যায়,Others,Others,Others,Others
5849,"সামাজিক উপন্যাসে যেমন মনস্তাত্ত্বিক ঘাত-প্রতিঘাত থাকতে পারে, তেমনি মনস্তাত্ত্বিক উপন্যাসেও সামাজিক ঘাত-প্রতিঘাত থাকতে পারে।",HSC Bangla,সামাজিক উপন্যাসে যেমন মনস্তাত্ত্বিক ঘাতপ্রতিঘাত থাকতে পারে তেমনি মনস্তাত্ত্বিক উপন্যাসেও সামাজিক ঘাতপ্রতিঘাত থাকতে পারে,Others,Others,Others,Others
5850,"মনস্তাত্ত্বিক উপন্যাসে কাহিনি অবলম্বন মাত্র, প্রকৃত উদ্দেশ্য থাকে মানবমনের জটিল দিকগুলো সার্থক বিশ্লেষণের মাধ্যমে উপস্থাপন করা।",HSC Bangla,মনস্তাত্ত্বিক উপন্যাসে কাহিনি অবলম্বন মাত্র প্রকৃত উদ্দেশ্য থাকে মানবমনের জটিল দিকগুলো সার্থক বিশ্লেষণের মাধ্যমে উপস্থাপন করা,Others,Others,Others,Others
5851,"সমাজ-বিকাশের অন্যতম চালিকাশক্তি যে রাজনীতি সেই রাজনৈতিক ঘটনাবলি, রাজনৈতিক মতাদর্শ এবং রাজনীতি-সংশ্লিষ্ট চরিত্রের কর্মকাণ্ড যে উপন্যাসে প্রাধান্য লাভ করে তাকে রাজনৈতিক উপন্যাস বলে।",HSC Bangla,সমাজবিকাশের অন্যতম চালিকাশক্তি যে রাজনীতি সেই রাজনৈতিক ঘটনাবলি রাজনৈতিক মতাদর্শ এবং রাজনীতিসংশ্লিষ্ট চরিত্রের কর্মকাণ্ড যে উপন্যাসে প্রাধান্য লাভ করে তাকে রাজনৈতিক উপন্যাস বলে,Others,Others,Others,Others
5852,"রাজনৈতিক উপন্যাসে রাজনৈতিক ক্ষোভ-বিক্ষোভ, আন্দোলন-সংগ্রাম, স্বাধীনতা ও মুক্তির আকাঙ্ক্ষা, সমাজ ও রাষ্ট্রের বিপুল পরিবর্তনের ইঙ্গিত স্পষ্ট হয়ে ওঠে।",HSC Bangla,রাজনৈতিক উপন্যাসে রাজনৈতিক ক্ষোভবিক্ষোভ আন্দোলনসংগ্রাম স্বাধীনতা ও মুক্তির আকাঙ্ক্ষা সমাজ ও রাষ্ট্রের বিপুল পরিবর্তনের ইঙ্গিত স্পষ্ট হয়ে ওঠে,Others,Others,Others,Others
5853,অঞ্চল বিশেষের মানুষ ও তাদের যাপিত জীবন এবং স্থানিক রং ও স্থানিক পরিবেশবিধৌত জীবনাচরণ নিয়ে যে উপন্যাস লেখা হয় তাকে আঞ্চলিক উপন্যাস বলা হয়।,HSC Bangla,অঞ্চল বিশেষের মানুষ ও তাদের যাপিত জীবন এবং স্থানিক রং ও স্থানিক পরিবেশবিধৌত জীবনাচরণ নিয়ে যে উপন্যাস লেখা হয় তাকে আঞ্চলিক উপন্যাস বলা হয়,Others,Others,Others,Others
5854,রহস্যোপন্যাসে ঔপন্যাসিকের প্রধান লক্ষ্য রহস্যময়তা সৃষ্টি এবং উপন্যাসের উপান্ত পর্যন্ত তা ধরে রাখা।,HSC Bangla,রহস্যোপন্যাসে ঔপন্যাসিকের প্রধান লক্ষ্য রহস্যময়তা সৃষ্টি এবং উপন্যাসের উপান্ত পর্যন্ত তা ধরে রাখা,Others,Others,Others,Others
5855,"মানুষের মনোলোকে বর্তমানের অভিজ্ঞতা, অতীতের স্মৃতি এবং ভবিষ্যতের কল্পনা এক সঙ্গে প্রবাহিত হয়; এই প্রবাহের ভাষিক বর্ণনা দিয়ে চেতনাপ্রবাহ রীতির উপন্যাস লিখিত হয়।",HSC Bangla,মানুষের মনোলোকে বর্তমানের অভিজ্ঞতা অতীতের স্মৃতি এবং ভবিষ্যতের কল্পনা এক সঙ্গে প্রবাহিত হয় এই প্রবাহের ভাষিক বর্ণনা দিয়ে চেতনাপ্রবাহ রীতির উপন্যাস লিখিত হয়,Others,Others,Others,Others
5856,ঔপন্যাসিক তাঁর ব্যক্তিগত জীবনের নানা ঘাত-প্রতিঘাতকে যখন আন্তরিক শিল্পকুশলতায় উপন্যাসে রূপদান করেন তখন তাকে আত্মজৈবনিক উপন্যাস বলে।,HSC Bangla,ঔপন্যাসিক তাঁর ব্যক্তিগত জীবনের নানা ঘাতপ্রতিঘাতকে যখন আন্তরিক শিল্পকুশলতায় উপন্যাসে রূপদান করেন তখন তাকে আত্মজৈবনিক উপন্যাস বলে,Others,Others,Others,Others
5857,আত্মজৈবনিক উপন্যাসে লেখকের ঔপন্যাসিক কল্পনার উপর প্রভাব বিস্তার করে থাকে তাঁর ব্যক্তি জীবনের নানা অন্তর্ময় বৈশিষ্ট্যমণ্ডিত ঘটনাসূত্র।,HSC Bangla,আত্মজৈবনিক উপন্যাসে লেখকের ঔপন্যাসিক কল্পনার উপর প্রভাব বিস্তার করে থাকে তাঁর ব্যক্তি জীবনের নানা অন্তর্ময় বৈশিষ্ট্যমণ্ডিত ঘটনাসূত্র,Others,Others,Others,Others
5858,সাহিত্যের রূপকাশ্রয় কোনো ব্যতিক্রমী ঘটনা নয়।,HSC Bangla,সাহিত্যের রূপকাশ্রয় কোনো ব্যতিক্রমী ঘটনা নয়,Others,Others,Others,Others
5859,কখনো কখনো ঔপন্যাসিক তাঁর রচনায় উপস্থাপিত কাহিনি কাঠামোর অন্তরালে কোনো বিশেষ ব্যতিক্রমধর্মী রূপকাশ্রয়ী বক্তব্যের সাহায্যে উপন্যাসের শিল্পরূপ প্রদান করেন; এ ধরনের উপন্যাসকে রূপক উপন্যাস বলা হয়।,HSC Bangla,কখনো কখনো ঔপন্যাসিক তাঁর রচনায় উপস্থাপিত কাহিনি কাঠামোর অন্তরালে কোনো বিশেষ ব্যতিক্রমধর্মী রূপকাশ্রয়ী বক্তব্যের সাহায্যে উপন্যাসের শিল্পরূপ প্রদান করেন এ ধরনের উপন্যাসকে রূপক উপন্যাস বলা হয়,Others,Others,Others,Others
5860,প্রখ্যাত ইংরেজ লেখক জর্জ অরওয়েলের রূপক উপন্যাস ‘অ্যানিমেল ফার্ম’– যেখানে পাত্রপাত্রী মানুষ নয় জন্তু-জানোয়ার।,HSC Bangla,প্রখ্যাত ইংরেজ লেখক জর্জ অরওয়েলের রূপক উপন্যাস অ্যানিমেল ফার্ম যেখানে পাত্রপাত্রী মানুষ নয় জন্তুজানোয়ার,Others,Others,Others,Others
5861,বাংলা ভাষায় উপন্যাস লেখার সূচনা ঘটে উনিশ শতকে।,HSC Bangla,বাংলা ভাষায় উপন্যাস লেখার সূচনা ঘটে উনিশ শতকে,Others,Others,Others,Others
5862,বাংলা সাহিত্যে প্রথম সার্থক উপন্যাস লেখেন বঙ্কিমচন্দ্র চট্টোপাধ্যায়।,HSC Bangla,বাংলা সাহিত্যে প্রথম সার্থক উপন্যাস লেখেন বঙ্কিমচন্দ্র চট্টোপাধ্যায়,Others,Others,Others,Others
5863,বঙ্কিমচন্দ্রের অধিকাংশ উপন্যাসেই অতীতচারী কল্পনার প্রাধান্য এবং সমকালীন জীবনের স্বল্প উপস্থিতি লক্ষ করা যায়।,HSC Bangla,বঙ্কিমচন্দ্রের অধিকাংশ উপন্যাসেই অতীতচারী কল্পনার প্রাধান্য এবং সমকালীন জীবনের স্বল্প উপস্থিতি লক্ষ করা যায়,Others,Others,Others,Others
5864,বঙ্কিম-পরবর্তী বাংলা উপন্যাসের ধারায় প্রধান শিল্পী রবীন্দ্রনাথ ঠাকুর।,HSC Bangla,বঙ্কিমপরবর্তী বাংলা উপন্যাসের ধারায় প্রধান শিল্পী রবীন্দ্রনাথ ঠাকুর,Others,Others,Others,Others
5865,"আধুনিক চিন্তা-চেতনার প্রকাশ ঘটিয়ে রবীন্দ্রনাথ সামাজিক, পারিবারিক, মনস্তাত্ত্বিক ও ব্যক্তিজীবনের সংকটমুখ্য কাহিনি রচনা করেছেন।",HSC Bangla,আধুনিক চিন্তাচেতনার প্রকাশ ঘটিয়ে রবীন্দ্রনাথ সামাজিক পারিবারিক মনস্তাত্ত্বিক ও ব্যক্তিজীবনের সংকটমুখ্য কাহিনি রচনা করেছেন,Others,Others,Others,Others
5866,"বিশ শতকের দ্বিতীয় দশকের শেষে বাংলা উপন্যাস তুমুলভাবে জনপ্রিয় হয়ে ওঠে, আর জনপ্রিয়তম ঔপন্যাসিক হয়ে ওঠেন শরৎচন্দ্র চট্টোপাধ্যায়।",HSC Bangla,বিশ শতকের দ্বিতীয় দশকের শেষে বাংলা উপন্যাস তুমুলভাবে জনপ্রিয় হয়ে ওঠে আর জনপ্রিয়তম ঔপন্যাসিক হয়ে ওঠেন শরৎচন্দ্র চট্টোপাধ্যায়,Others,Others,Others,Others
5867,শরৎচন্দ্রের উপন্যাসের বিষয় বাঙালি মধ্যবিত্ত ও নিম্নবিত্ত হিন্দু সমাজের গ্রামীণ ও গার্হস্থ্য জীবনের সুখ-দুঃখের কাহিনি।,HSC Bangla,শরৎচন্দ্রের উপন্যাসের বিষয় বাঙালি মধ্যবিত্ত ও নিম্নবিত্ত হিন্দু সমাজের গ্রামীণ ও গার্হস্থ্য জীবনের সুখদুঃখের কাহিনি,Others,Others,Others,Others
5868,রবীন্দ্রনাথ ও শরৎচন্দ্রের সময়ে প্রতিষ্ঠিত সামাজিক বাস্তবতা দ্রুত বদলে যায়।,HSC Bangla,রবীন্দ্রনাথ ও শরৎচন্দ্রের সময়ে প্রতিষ্ঠিত সামাজিক বাস্তবতা দ্রুত বদলে যায়,Others,Others,Others,Others
5869,মানুষের পারিবারিক জীবনে নতুন মাত্রা যোগ করে শিক্ষার প্রসার ও অর্থনৈতিক সংকট।,HSC Bangla,মানুষের পারিবারিক জীবনে নতুন মাত্রা যোগ করে শিক্ষার প্রসার ও অর্থনৈতিক সংকট,Others,Others,Others,Others
5870,একদিকে প্রথম বিশ্বযুদ্ধের নেতিবাচক প্রভাব এবং অন্যদিকে ব্রিটিশবিরোধী আন্দোলনের প্রেরণা সাধারণ মানুষকে যেমন করে তোলে অস্থির তেমনি তাকে করে তোলে অধিকার-সচেতন।,HSC Bangla,একদিকে প্রথম বিশ্বযুদ্ধের নেতিবাচক প্রভাব এবং অন্যদিকে ব্রিটিশবিরোধী আন্দোলনের প্রেরণা সাধারণ মানুষকে যেমন করে তোলে অস্থির তেমনি তাকে করে তোলে অধিকারসচেতন,Others,Others,Others,Others
5871,"এক ঐতিহাসিক পটভূমিতেই বাংলা সাহিত্যে মীর মশাররফ হোসেন, মোজাম্মেল হক, কাজী ইমদাদুল হক, নজিবর রহমান প্রমুখ লেখকের আবির্ভাব ঘটে।",HSC Bangla,এক ঐতিহাসিক পটভূমিতেই বাংলা সাহিত্যে মীর মশাররফ হোসেন মোজাম্মেল হক কাজী ইমদাদুল হক নজিবর রহমান প্রমুখ লেখকের আবির্ভাব ঘটে,Others,Others,Others,Others
5872,সৈয়দ ওয়ালীউল্লাহর প্রথম উপন্যাস 'লালসালু'।,HSC Bangla,সৈয়দ ওয়ালীউল্লাহর প্রথম উপন্যাস লালসালু,Others,Others,Others,Others
5873,লালসালু রচনাটিকে একজন প্রতিভাবান লেখকের দুঃসাহসী প্রচেষ্টার সার্থক ফসল বলে বিবেচনা করা হয়।,HSC Bangla,লালসালু রচনাটিকে একজন প্রতিভাবান লেখকের দুঃসাহসী প্রচেষ্টার সার্থক ফসল বলে বিবেচনা করা হয়,Others,Others,Others,Others
5874,‘লালসালু' উপন্যাসের শৈল্পিক সার্থকতার প্রশ্নে সুসংহত কাহিনিবিন্যাসের চাইতে চরিত্র নির্মাণের কুশলতার দিকটি ভূমিকা রেখেছে অনেক বেশি।,HSC Bangla,লালসালু উপন্যাসের শৈল্পিক সার্থকতার প্রশ্নে সুসংহত কাহিনিবিন্যাসের চাইতে চরিত্র নির্মাণের কুশলতার দিকটি ভূমিকা রেখেছে অনেক বেশি,Others,Others,Others,Others
5875,"মজিদ একটি প্রতীকী চরিত্র— কুসংস্কার, শঠতা, প্রতারণা এবং অন্ধবিশ্বাসের প্রতীক সে।",HSC Bangla,মজিদ একটি প্রতীকী চরিত্র কুসংস্কার শঠতা প্রতারণা এবং অন্ধবিশ্বাসের প্রতীক সে,Others,Others,Others,Others
5876,খালেক ব্যাপারী ‘লালসালু' উপন্যাসের অন্যতম প্রতিনিধিত্বশীল চরিত্র।,HSC Bangla,খালেক ব্যাপারী লালসালু উপন্যাসের অন্যতম প্রতিনিধিত্বশীল চরিত্র,Others,Others,Others,Others
5877,লালসালু' উপন্যাসের প্রথম থেকে শেষ পর্যন্ত খালেক ব্যাপারীর উপস্থিতি থাকলেও সে কখনোই আত্মমর্যাদাশীল ও ব্যক্তিত্বসম্পন্ন হয়ে উঠতে পারেনি।,HSC Bangla,লালসালু উপন্যাসের প্রথম থেকে শেষ পর্যন্ত খালেক ব্যাপারীর উপস্থিতি থাকলেও সে কখনোই আত্মমর্যাদাশীল ও ব্যক্তিত্বসম্পন্ন হয়ে উঠতে পারেনি,Others,Others,Others,Others
5878,ধর্মব্যবসায়ীরা আধ্যাত্মিক শক্তির অধিকারী হিসেবে জাহির করে সাধারণ মানুষের ওপর প্রভুত্ব করে।,HSC Bangla,ধর্মব্যবসায়ীরা আধ্যাত্মিক শক্তির অধিকারী হিসেবে জাহির করে সাধারণ মানুষের ওপর প্রভুত্ব করে,Others,Others,Others,Others
5879,‘লালসালু' উপন্যাসে মজিদ ও খালেক ব্যাপারীর পরিবার ছাড়া আরেকটি পরিবারের কাহিনি গুরুত্ব লাভ করেছে।,HSC Bangla,লালসালু উপন্যাসে মজিদ ও খালেক ব্যাপারীর পরিবার ছাড়া আরেকটি পরিবারের কাহিনি গুরুত্ব লাভ করেছে,Others,Others,Others,Others
5880,‘লালসালু' উপন্যাসের কাহিনি অত্যন্ত সুসংহত ও সুবিন্যস্ত।,HSC Bangla,লালসালু উপন্যাসের কাহিনি অত্যন্ত সুসংহত ও সুবিন্যস্ত,Others,Others,Others,Others
5881,কাহিনি-গ্রন্থনায় লেখক অসামান্য পরিমিতিবোধের পরিচয় দিয়েছেন।,HSC Bangla,কাহিনিগ্রন্থনায় লেখক অসামান্য পরিমিতিবোধের পরিচয় দিয়েছেন,Others,Others,Others,Others
5882,উপন্যাসের শুরু থেকে শেষ পর্যন্ত কাহিনির বিভিন্ন পর্যায়ে নাট্যিক সংবেদনা সৃষ্টিতে লেখক প্রদর্শন করেছেন অপূর্ব শিল্পনৈপুণ্য।,HSC Bangla,উপন্যাসের শুরু থেকে শেষ পর্যন্ত কাহিনির বিভিন্ন পর্যায়ে নাট্যিক সংবেদনা সৃষ্টিতে লেখক প্রদর্শন করেছেন অপূর্ব শিল্পনৈপুণ্য,Others,Others,Others,Others
5883,"বাংলাদেশের গ্রামীণ জীবনের বাস্তবতা, ধর্মতন্ত্র ও ধর্মবোধের দ্বন্দ্ব, ধর্মতন্ত্র-আশ্রয়ী ব্যবসাবৃত্তি ও ব্যক্তির মূলীভূত হওয়ার প্রতারণাপূর্ণ প্রয়াস, অর্থনৈতিক ক্ষমতা-কাঠামোর সঙ্গে ধর্মতন্ত্রের অবিচ্ছেদ্য নাড়ির যোগ প্রভৃতি বিষয়কে লেখক এক স্বাতন্ত্র্যমণ্ডিত ভাষায় রূপায়ণ করেছেন।",HSC Bangla,বাংলাদেশের গ্রামীণ জীবনের বাস্তবতা ধর্মতন্ত্র ও ধর্মবোধের দ্বন্দ্ব ধর্মতন্ত্রআশ্রয়ী ব্যবসাবৃত্তি ও ব্যক্তির মূলীভূত হওয়ার প্রতারণাপূর্ণ প্রয়াস অর্থনৈতিক ক্ষমতাকাঠামোর সঙ্গে ধর্মতন্ত্রের অবিচ্ছেদ্য নাড়ির যোগ প্রভৃতি বিষয়কে লেখক এক স্বাতন্ত্র্যমণ্ডিত ভাষায় রূপায়ণ করেছেন,Others,Others,Others,Others
5884,"‘লালসালু' উপন্যাসের কেন্দ্রীয় চরিত্র শেকড়হীন বৃক্ষপ্রতিম মজিদ, ধর্মকে আশ্রয় করে মহব্বনগরে প্রতিষ্ঠা-অর্জনে প্রয়াসী হলেও তার মধ্যে সর্বদাই কার্যকর থাকে অস্তিত্বের এক সূক্ষ্মতর সংকট।",HSC Bangla,লালসালু উপন্যাসের কেন্দ্রীয় চরিত্র শেকড়হীন বৃক্ষপ্রতিম মজিদ ধর্মকে আশ্রয় করে মহব্বনগরে প্রতিষ্ঠাঅর্জনে প্রয়াসী হলেও তার মধ্যে সর্বদাই কার্যকর থাকে অস্তিত্বের এক সূক্ষ্মতর সংকট,Others,Others,Others,Others
5885,বাগযন্ত্রের দ্বারা উচ্চারিত অর্থবোধক ধ্বনির মাধ্যমে মানুষের মনোভাব প্রকাশ করাকে 'ভাষা' বলে।,HSC Bangla,বাগযন্ত্রের দ্বারা উচ্চারিত অর্থবোধক ধ্বনির মাধ্যমে মানুষের মনোভাব প্রকাশ করাকে ভাষা বলে,Others,Others,Others,Others
5886,প্রতিটি সচল ও শুদ্ধ ভাষার মতো বাংলা ভাষারও দুটো রূপ: (ক) মৌখিক ও (খ) লৈখিক ।,HSC Bangla,প্রতিটি সচল ও শুদ্ধ ভাষার মতো বাংলা ভাষারও দুটো রূপ ক মৌখিক ও খ লৈখিক,Others,Others,Others,Others
5887,মৌখিক ভাষার আবার দুটো রূপ : (ক) মান মৌখিক ভাষা ও (খ) আঞ্চলিক মৌখিক ভাষা।,HSC Bangla,মৌখিক ভাষার আবার দুটো রূপ ক মান মৌখিক ভাষা ও খ আঞ্চলিক মৌখিক ভাষা,Others,Others,Others,Others
5888,লৈখিক ভাষারও দুটো রূপ : (ক) সাধু ভাষা ও (খ) চলিত ভাষা।,HSC Bangla,লৈখিক ভাষারও দুটো রূপ ক সাধু ভাষা ও খ চলিত ভাষা,Others,Others,Others,Others
5889,পরিমার্জিত ও সার্বজনীন মৌখিক ভাষাকে 'মান মৌখিক ভাষা' বলে।,HSC Bangla,পরিমার্জিত ও সার্বজনীন মৌখিক ভাষাকে মান মৌখিক ভাষা বলে,Others,Others,Others,Others
5890,বিভিন্ন অঞ্চলের কথ্যরীতির ভাষা আঞ্চলিক মৌখিক ভাষার অন্তর্ভুক্ত।,HSC Bangla,বিভিন্ন অঞ্চলের কথ্যরীতির ভাষা আঞ্চলিক মৌখিক ভাষার অন্তর্ভুক্ত,Others,Others,Others,Others
5891,"যে ভাষা প্রধানত তৎসম শব্দবহুল, সর্বনাম ও ক্রিয়াপদসমূহ অপেক্ষাকৃত দীর্ঘ অনেকটা গুরুগম্ভীর ও কৃত্রিম তাকেই সাধু ভাষা বলে।",HSC Bangla,যে ভাষা প্রধানত তৎসম শব্দবহুল সর্বনাম ও ক্রিয়াপদসমূহ অপেক্ষাকৃত দীর্ঘ অনেকটা গুরুগম্ভীর ও কৃত্রিম তাকেই সাধু ভাষা বলে,Others,Others,Others,Others
5892,"অ-তৎসম শব্দবহুলতা, সর্বনাম ও ক্রিয়াপদের অপেক্ষাকৃত সংক্ষিপ্ত রূপ তাকেই চলিত ভাষা বলে।",HSC Bangla,অতৎসম শব্দবহুলতা সর্বনাম ও ক্রিয়াপদের অপেক্ষাকৃত সংক্ষিপ্ত রূপ তাকেই চলিত ভাষা বলে,Others,Others,Others,Others
5893,ব্যাকরণ শব্দটির ব্যুৎপত্তিগত অর্থ হলো বিশেষভাবে বিশ্লেষণ।,HSC Bangla,ব্যাকরণ শব্দটির ব্যুৎপত্তিগত অর্থ হলো বিশেষভাবে বিশ্লেষণ,Others,Others,Others,Others
5894,"যে শাস্ত্রে কোনো ভাষার বিভিন্ন উপাদানের মৌল প্রকৃতি ও স্বরূপের বিচার-বিশ্লেষণ করা হয় এবং বিভিন্ন উপাদানের পারস্পরিক সম্পর্ক নির্ণয় ও তার প্রয়োগবিধি বিশদভাবে আলোচিত হয়, তাকে ‘ব্যাকরণ' বলে।",HSC Bangla,যে শাস্ত্রে কোনো ভাষার বিভিন্ন উপাদানের মৌল প্রকৃতি ও স্বরূপের বিচারবিশ্লেষণ করা হয় এবং বিভিন্ন উপাদানের পারস্পরিক সম্পর্ক নির্ণয় ও তার প্রয়োগবিধি বিশদভাবে আলোচিত হয় তাকে ব্যাকরণ বলে,Others,Others,Others,Others
5895,"যে বিদ্যার দ্বারা কোনো ভাষাকে বিশ্লেষণ করিয়া তাহার স্বরূপটি আলোচিত হয় এবং সেই ভাষার পঠনে ও লিখনে এবং তাহাতে কথোপকথনে শুদ্ধরূপে তাহার প্রয়োগ করা যায়, সেই বিদ্যাকে সেই ভাষার ব্যাকরণ বলে।",HSC Bangla,যে বিদ্যার দ্বারা কোনো ভাষাকে বিশ্লেষণ করিয়া তাহার স্বরূপটি আলোচিত হয় এবং সেই ভাষার পঠনে ও লিখনে এবং তাহাতে কথোপকথনে শুদ্ধরূপে তাহার প্রয়োগ করা যায় সেই বিদ্যাকে সেই ভাষার ব্যাকরণ বলে,Others,Others,Others,Others
5896,"ব্যাকরণকে বলা হয় ভাষার সংবিধান, সুতরাং ভাষার মৌলিক স্বরূপ ও বৈশিষ্ট্য নির্ণয়ে ব্যাকরণ পাঠ অত্যাবশ্যক।",HSC Bangla,ব্যাকরণকে বলা হয় ভাষার সংবিধান সুতরাং ভাষার মৌলিক স্বরূপ ও বৈশিষ্ট্য নির্ণয়ে ব্যাকরণ পাঠ অত্যাবশ্যক,Others,Others,Others,Others
